frame,track_id,class,x1,y1,x2,y2,confidence
37,8,player,1053.0,706.0,1070.0,739.0,0.831
37,22,player,879.0,613.0,893.0,642.0,0.807
37,2,player,1068.0,616.0,1084.0,649.0,0.805
37,5,player,595.0,611.0,628.0,650.0,0.78
37,16,player,908.0,546.0,920.0,576.0,0.735
37,24,player,972.0,512.0,986.0,537.0,0.71
37,14,player,808.0,657.0,831.0,687.0,0.694
37,23,player,905.0,491.0,917.0,517.0,0.676
37,6,player,598.0,550.0,610.0,580.0,0.662
37,21,player,928.0,600.0,943.0,629.0,0.626
37,19,player,1696.0,541.0,1711.0,569.0,0.581
38,8,player,1052.0,707.0,1072.0,739.0,0.869
38,3,player,1265.0,576.0,1277.0,610.0,0.864
38,4,player,511.0,685.0,530.0,717.0,0.857
38,17,player,790.0,786.0,813.0,819.0,0.85
38,7,player,737.0,549.0,750.0,582.0,0.841
38,5,player,594.0,610.0,625.0,651.0,0.821
38,24,player,973.0,513.0,987.0,538.0,0.779
38,22,player,878.0,613.0,892.0,641.0,0.751
38,16,player,907.0,546.0,919.0,577.0,0.75
38,23,player,905.0,490.0,916.0,517.0,0.727
38,14,player,802.0,657.0,827.0,687.0,0.688
38,6,player,598.0,549.0,610.0,581.0,0.658
38,19,player,1695.0,540.0,1710.0,570.0,0.634
38,2,player,1068.0,616.0,1082.0,649.0,0.626
38,21,player,928.0,599.0,943.0,629.0,0.546
39,4,player,511.0,685.0,530.0,717.0,0.865
39,3,player,1265.0,576.0,1277.0,610.0,0.861
39,7,player,737.0,549.0,749.0,582.0,0.836
39,14,player,799.0,657.0,823.0,690.0,0.834
39,25,player,231.0,552.0,248.0,585.0,0.832
39,24,player,975.0,513.0,989.0,539.0,0.83
39,17,player,786.0,786.0,803.0,819.0,0.822
39,5,player,594.0,611.0,621.0,652.0,0.791
39,16,player,906.0,547.0,919.0,577.0,0.76
39,23,player,903.0,491.0,915.0,517.0,0.673
39,6,player,598.0,549.0,611.0,581.0,0.665
39,22,player,877.0,613.0,891.0,641.0,0.625
39,19,player,1694.0,541.0,1710.0,570.0,0.597
40,3,player,1266.0,576.0,1277.0,610.0,0.861
40,25,player,232.0,552.0,249.0,585.0,0.85
40,24,player,977.0,513.0,992.0,539.0,0.837
40,4,player,510.0,686.0,528.0,717.0,0.83
40,7,player,737.0,550.0,749.0,581.0,0.827
40,5,player,592.0,611.0,618.0,654.0,0.824
40,17,player,781.0,786.0,799.0,818.0,0.815
40,14,player,797.0,657.0,818.0,690.0,0.815
40,16,player,905.0,546.0,918.0,578.0,0.785
40,6,player,598.0,549.0,612.0,581.0,0.617
40,19,player,1694.0,541.0,1709.0,570.0,0.615
40,22,player,877.0,613.0,890.0,640.0,0.549
40,23,player,902.0,490.0,914.0,517.0,0.538
41,3,player,1265.0,576.0,1277.0,610.0,0.86
41,25,player,232.0,551.0,249.0,585.0,0.852
41,24,player,980.0,516.0,993.0,542.0,0.848
41,4,player,509.0,686.0,527.0,718.0,0.843
41,5,player,590.0,612.0,616.0,655.0,0.83
41,14,player,794.0,658.0,809.0,691.0,0.816
41,7,player,737.0,550.0,749.0,582.0,0.806
41,17,player,777.0,786.0,797.0,819.0,0.791
41,1,player,659.0,701.0,680.0,736.0,0.781
41,16,player,904.0,547.0,917.0,577.0,0.779
41,2,player,1066.0,616.0,1077.0,649.0,0.7
41,6,player,598.0,550.0,612.0,581.0,0.638
41,15,player,1030.0,513.0,1042.0,541.0,0.611
41,22,player,875.0,611.0,887.0,641.0,0.558
41,19,player,1695.0,540.0,1709.0,570.0,0.551
42,17,player,771.0,787.0,795.0,818.0,0.858
42,1,player,658.0,702.0,678.0,735.0,0.848
42,3,player,1257.0,576.0,1277.0,610.0,0.846
42,25,player,233.0,552.0,249.0,585.0,0.845
42,4,player,509.0,687.0,527.0,719.0,0.844
42,5,player,588.0,613.0,614.0,655.0,0.827
42,24,player,981.0,517.0,994.0,542.0,0.812
42,2,player,1066.0,615.0,1076.0,650.0,0.785
42,7,player,737.0,551.0,750.0,583.0,0.756
42,16,player,903.0,546.0,917.0,577.0,0.74
42,14,player,790.0,657.0,806.0,691.0,0.718
42,6,player,599.0,550.0,614.0,582.0,0.691
42,22,player,874.0,611.0,887.0,641.0,0.674
42,19,player,1694.0,540.0,1708.0,570.0,0.673
42,15,player,1030.0,512.0,1043.0,541.0,0.672
43,17,player,764.0,786.0,794.0,822.0,0.915
43,1,player,657.0,701.0,677.0,736.0,0.883
43,3,player,1261.0,576.0,1277.0,610.0,0.871
43,5,player,588.0,614.0,611.0,655.0,0.855
43,2,player,1064.0,615.0,1076.0,650.0,0.849
43,14,player,787.0,657.0,805.0,689.0,0.848
43,25,player,234.0,552.0,250.0,585.0,0.834
43,4,player,507.0,688.0,528.0,720.0,0.834
43,7,player,738.0,551.0,750.0,583.0,0.751
43,22,player,874.0,611.0,886.0,641.0,0.724
43,6,player,599.0,550.0,614.0,582.0,0.719
43,19,player,1693.0,540.0,1708.0,570.0,0.716
43,24,player,982.0,516.0,996.0,543.0,0.704
43,15,player,1030.0,512.0,1043.0,541.0,0.671
43,16,player,900.0,547.0,917.0,578.0,0.651
44,17,player,758.0,787.0,790.0,822.0,0.889
44,5,player,584.0,615.0,610.0,655.0,0.873
44,1,player,656.0,701.0,674.0,736.0,0.859
44,3,player,1260.0,576.0,1277.0,610.0,0.854
44,14,player,782.0,657.0,803.0,689.0,0.849
44,2,player,1062.0,617.0,1075.0,650.0,0.846
44,25,player,236.0,551.0,250.0,585.0,0.822
44,4,player,507.0,689.0,528.0,720.0,0.817
44,16,player,898.0,550.0,916.0,576.0,0.776
44,8,player,1042.0,708.0,1060.0,739.0,0.771
44,7,player,737.0,553.0,750.0,583.0,0.764
44,6,player,600.0,551.0,615.0,582.0,0.76
44,22,player,873.0,611.0,886.0,641.0,0.752
44,23,player,896.0,494.0,907.0,518.0,0.69
44,19,player,1693.0,541.0,1708.0,570.0,0.668
44,15,player,1030.0,512.0,1043.0,541.0,0.653
44,24,player,985.0,516.0,999.0,540.0,0.631
45,4,player,505.0,691.0,528.0,722.0,0.867
45,5,player,582.0,615.0,607.0,657.0,0.864
45,3,player,1264.0,576.0,1277.0,610.0,0.848
45,2,player,1061.0,617.0,1075.0,650.0,0.847
45,8,player,1040.0,708.0,1058.0,740.0,0.843
45,14,player,777.0,657.0,801.0,690.0,0.843
45,1,player,655.0,701.0,671.0,736.0,0.843
45,17,player,753.0,788.0,783.0,823.0,0.801
45,25,player,237.0,551.0,250.0,585.0,0.789
45,6,player,600.0,551.0,614.0,582.0,0.774
45,16,player,898.0,550.0,911.0,577.0,0.76
45,7,player,737.0,553.0,750.0,583.0,0.758
45,24,player,986.0,517.0,1000.0,541.0,0.752
45,22,player,873.0,610.0,885.0,642.0,0.717
45,23,player,894.0,495.0,905.0,517.0,0.612
45,15,player,1030.0,514.0,1043.0,541.0,0.574
46,4,player,504.0,692.0,528.0,724.0,0.887
46,17,player,751.0,789.0,776.0,824.0,0.862
46,3,player,1265.0,576.0,1278.0,611.0,0.859
46,2,player,1060.0,617.0,1075.0,650.0,0.845
46,8,player,1036.0,709.0,1058.0,741.0,0.844
46,1,player,654.0,700.0,668.0,736.0,0.84
46,14,player,772.0,658.0,797.0,690.0,0.831
46,16,player,896.0,551.0,913.0,577.0,0.814
46,5,player,581.0,617.0,608.0,660.0,0.809
46,6,player,601.0,552.0,615.0,582.0,0.781
46,25,player,237.0,551.0,251.0,585.0,0.777
46,24,player,988.0,518.0,1003.0,542.0,0.762
46,7,player,736.0,553.0,749.0,583.0,0.755
46,22,player,872.0,610.0,885.0,641.0,0.74
46,23,player,892.0,494.0,903.0,518.0,0.614
46,15,player,1030.0,517.0,1044.0,543.0,0.515
47,4,player,503.0,693.0,529.0,724.0,0.869
47,3,player,1266.0,576.0,1278.0,611.0,0.86
47,2,player,1060.0,617.0,1076.0,651.0,0.855
47,17,player,748.0,791.0,769.0,824.0,0.842
47,8,player,1035.0,708.0,1054.0,742.0,0.838
47,1,player,653.0,701.0,667.0,736.0,0.83
47,5,player,578.0,617.0,604.0,663.0,0.823
47,14,player,769.0,659.0,794.0,692.0,0.809
47,16,player,896.0,552.0,910.0,578.0,0.799
47,6,player,601.0,552.0,615.0,582.0,0.779
47,24,player,990.0,518.0,1004.0,542.0,0.771
47,7,player,736.0,553.0,749.0,583.0,0.769
47,22,player,872.0,610.0,885.0,641.0,0.748
47,25,player,238.0,551.0,251.0,585.0,0.703
47,15,player,1030.0,518.0,1044.0,545.0,0.524
48,3,player,1266.0,576.0,1278.0,610.0,0.866
48,2,player,1060.0,618.0,1074.0,651.0,0.865
48,8,player,1035.0,709.0,1049.0,743.0,0.849
48,4,player,501.0,693.0,527.0,724.0,0.845
48,17,player,743.0,790.0,762.0,824.0,0.842
48,1,player,652.0,703.0,665.0,737.0,0.824
48,14,player,767.0,659.0,787.0,692.0,0.822
48,5,player,577.0,616.0,601.0,663.0,0.808
48,16,player,895.0,551.0,908.0,578.0,0.807
48,6,player,601.0,552.0,616.0,582.0,0.794
48,24,player,993.0,519.0,1006.0,543.0,0.786
48,7,player,736.0,553.0,749.0,583.0,0.761
48,22,player,871.0,610.0,884.0,640.0,0.734
48,26,player,920.0,604.0,933.0,630.0,0.708
48,25,player,238.0,551.0,251.0,585.0,0.632
48,15,player,1030.0,519.0,1043.0,545.0,0.553
49,3,player,1266.0,576.0,1278.0,610.0,0.868
49,2,player,1058.0,619.0,1074.0,652.0,0.867
49,4,player,500.0,692.0,526.0,724.0,0.852
49,1,player,650.0,703.0,664.0,737.0,0.829
49,8,player,1034.0,708.0,1047.0,743.0,0.828
49,26,player,919.0,603.0,933.0,630.0,0.805
49,16,player,894.0,551.0,907.0,578.0,0.796
49,5,player,577.0,617.0,598.0,664.0,0.791
49,17,player,740.0,789.0,761.0,824.0,0.789
49,6,player,601.0,553.0,616.0,582.0,0.787
49,7,player,735.0,553.0,749.0,583.0,0.762
49,22,player,870.0,610.0,884.0,639.0,0.752
49,23,player,885.0,494.0,899.0,519.0,0.649
49,24,player,994.0,520.0,1007.0,545.0,0.615
49,15,player,1030.0,520.0,1043.0,547.0,0.58
49,25,player,239.0,553.0,253.0,585.0,0.532
50,3,player,1266.0,577.0,1279.0,610.0,0.859
50,2,player,1058.0,618.0,1072.0,652.0,0.855
50,1,player,648.0,704.0,664.0,738.0,0.832
50,4,player,498.0,693.0,520.0,724.0,0.82
50,17,player,736.0,788.0,757.0,822.0,0.812
50,6,player,601.0,553.0,617.0,582.0,0.798
50,26,player,918.0,602.0,931.0,628.0,0.772
50,5,player,576.0,624.0,596.0,665.0,0.75
50,16,player,892.0,551.0,905.0,579.0,0.739
50,22,player,870.0,609.0,883.0,638.0,0.727
50,7,player,734.0,553.0,749.0,583.0,0.722
50,8,player,1032.0,708.0,1045.0,743.0,0.7
50,19,player,1690.0,539.0,1703.0,572.0,0.693
50,23,player,885.0,494.0,898.0,520.0,0.692
50,25,player,240.0,552.0,255.0,584.0,0.661
50,15,player,1030.0,521.0,1043.0,548.0,0.542
51,2,player,1058.0,618.0,1071.0,652.0,0.863
51,1,player,647.0,704.0,664.0,739.0,0.853
51,4,player,498.0,692.0,518.0,725.0,0.844
51,3,player,1266.0,578.0,1280.0,609.0,0.807
51,8,player,1030.0,707.0,1044.0,743.0,0.797
51,6,player,601.0,554.0,617.0,582.0,0.783
51,16,player,891.0,551.0,904.0,578.0,0.77
51,22,player,869.0,609.0,883.0,638.0,0.764
51,17,player,730.0,788.0,756.0,822.0,0.755
51,26,player,916.0,602.0,930.0,630.0,0.753
51,5,player,574.0,621.0,594.0,665.0,0.748
51,7,player,733.0,553.0,747.0,583.0,0.744
51,25,player,240.0,552.0,257.0,584.0,0.728
51,23,player,883.0,495.0,896.0,521.0,0.705
51,19,player,1690.0,540.0,1702.0,572.0,0.67
51,15,player,1030.0,521.0,1043.0,548.0,0.6
52,8,player,1029.0,707.0,1044.0,743.0,0.883
52,4,player,495.0,693.0,515.0,725.0,0.863
52,17,player,723.0,789.0,752.0,824.0,0.862
52,14,player,753.0,660.0,773.0,692.0,0.861
52,1,player,645.0,705.0,664.0,739.0,0.858
52,2,player,1057.0,618.0,1070.0,653.0,0.803
52,5,player,571.0,615.0,595.0,665.0,0.791
52,26,player,914.0,601.0,927.0,628.0,0.78
52,3,player,1266.0,580.0,1280.0,609.0,0.779
52,6,player,602.0,555.0,617.0,583.0,0.778
52,25,player,240.0,552.0,259.0,584.0,0.76
52,16,player,889.0,551.0,903.0,579.0,0.742
52,27,player,1042.0,564.0,1054.0,593.0,0.721
52,7,player,733.0,553.0,746.0,583.0,0.699
52,19,player,1689.0,540.0,1701.0,571.0,0.678
52,15,player,1030.0,521.0,1043.0,548.0,0.556
52,23,player,880.0,494.0,894.0,520.0,0.536
53,8,player,1027.0,706.0,1043.0,742.0,0.906
53,1,player,644.0,706.0,663.0,741.0,0.867
53,4,player,494.0,693.0,513.0,725.0,0.856
53,17,player,717.0,790.0,748.0,824.0,0.853
53,5,player,570.0,617.0,596.0,665.0,0.814
53,6,player,602.0,556.0,617.0,584.0,0.779
53,27,player,1039.0,564.0,1050.0,593.0,0.766
53,25,player,243.0,551.0,262.0,585.0,0.765
53,14,player,747.0,664.0,772.0,693.0,0.759
53,3,player,1265.0,582.0,1283.0,609.0,0.751
53,26,player,913.0,601.0,927.0,629.0,0.734
53,7,player,733.0,553.0,746.0,584.0,0.687
53,22,player,867.0,608.0,881.0,637.0,0.677
53,2,player,1057.0,620.0,1069.0,653.0,0.633
53,19,player,1688.0,541.0,1702.0,572.0,0.598
54,8,player,1027.0,707.0,1042.0,742.0,0.907
54,1,player,643.0,706.0,664.0,742.0,0.871
54,4,player,493.0,694.0,510.0,726.0,0.855
54,17,player,715.0,791.0,744.0,826.0,0.805
54,5,player,568.0,618.0,595.0,667.0,0.803
54,6,player,602.0,556.0,617.0,584.0,0.778
54,25,player,245.0,551.0,264.0,585.0,0.769
54,3,player,1263.0,584.0,1285.0,609.0,0.763
54,14,player,742.0,661.0,769.0,692.0,0.72
54,27,player,1036.0,568.0,1049.0,593.0,0.681
54,19,player,1688.0,542.0,1702.0,573.0,0.68
54,7,player,733.0,555.0,745.0,584.0,0.57
54,22,player,865.0,608.0,881.0,636.0,0.54
55,8,player,1026.0,708.0,1042.0,742.0,0.902
55,1,player,643.0,706.0,663.0,742.0,0.87
55,4,player,493.0,694.0,510.0,727.0,0.849
55,14,player,739.0,663.0,765.0,694.0,0.828
55,5,player,568.0,619.0,593.0,669.0,0.783
55,6,player,602.0,557.0,617.0,584.0,0.771
55,22,player,864.0,606.0,882.0,637.0,0.767
55,24,player,1007.0,522.0,1025.0,547.0,0.75
55,3,player,1261.0,584.0,1285.0,610.0,0.745
55,23,player,866.0,492.0,884.0,518.0,0.739
55,25,player,246.0,552.0,265.0,585.0,0.737
55,27,player,1034.0,565.0,1047.0,593.0,0.694
55,16,player,886.0,554.0,897.0,583.0,0.668
55,19,player,1688.0,542.0,1702.0,573.0,0.663
55,17,player,715.0,792.0,734.0,827.0,0.63
55,7,player,732.0,556.0,745.0,585.0,0.516
56,8,player,1026.0,707.0,1041.0,742.0,0.908
56,1,player,643.0,706.0,662.0,742.0,0.869
56,4,player,492.0,695.0,509.0,729.0,0.834
56,14,player,739.0,663.0,758.0,694.0,0.834
56,22,player,864.0,605.0,882.0,637.0,0.813
56,6,player,603.0,557.0,618.0,584.0,0.788
56,23,player,868.0,492.0,887.0,519.0,0.78
56,24,player,1009.0,522.0,1028.0,548.0,0.761
56,3,player,1260.0,585.0,1285.0,610.0,0.735
56,7,player,731.0,557.0,746.0,587.0,0.71
56,5,player,566.0,621.0,592.0,670.0,0.704
56,16,player,886.0,556.0,897.0,583.0,0.647
56,27,player,1030.0,566.0,1046.0,593.0,0.624
56,15,player,1031.0,521.0,1046.0,547.0,0.619
56,25,player,247.0,552.0,266.0,584.0,0.578
56,19,player,1687.0,542.0,1704.0,573.0,0.546
57,1,player,642.0,705.0,659.0,742.0,0.9
57,8,player,1025.0,708.0,1039.0,743.0,0.896
57,14,player,736.0,662.0,754.0,694.0,0.873
57,4,player,490.0,696.0,509.0,730.0,0.857
57,17,player,706.0,792.0,725.0,826.0,0.825
57,6,player,604.0,558.0,621.0,585.0,0.818
57,23,player,869.0,492.0,885.0,519.0,0.805
57,26,player,906.0,604.0,924.0,638.0,0.766
57,3,player,1261.0,586.0,1286.0,610.0,0.756
57,22,player,863.0,605.0,882.0,637.0,0.751
57,27,player,1028.0,569.0,1048.0,596.0,0.747
57,24,player,1014.0,523.0,1032.0,549.0,0.738
57,7,player,731.0,558.0,746.0,586.0,0.687
57,16,player,886.0,556.0,898.0,583.0,0.583
57,15,player,1030.0,521.0,1046.0,548.0,0.578
58,1,player,641.0,705.0,657.0,742.0,0.898
58,4,player,488.0,698.0,510.0,731.0,0.892
58,8,player,1024.0,709.0,1038.0,744.0,0.879
58,17,player,702.0,792.0,725.0,825.0,0.838
58,14,player,733.0,661.0,749.0,694.0,0.836
58,6,player,605.0,558.0,621.0,585.0,0.816
58,23,player,869.0,492.0,884.0,520.0,0.813
58,7,player,730.0,558.0,747.0,587.0,0.787
58,26,player,904.0,606.0,925.0,639.0,0.764
58,27,player,1026.0,568.0,1048.0,597.0,0.744
58,3,player,1260.0,585.0,1285.0,610.0,0.726
58,5,player,561.0,621.0,586.0,672.0,0.698
58,16,player,885.0,556.0,897.0,583.0,0.655
58,2,player,1053.0,620.0,1070.0,653.0,0.641
58,15,player,1032.0,520.0,1046.0,548.0,0.613
58,22,player,862.0,605.0,881.0,634.0,0.588
58,24,player,1018.0,523.0,1033.0,548.0,0.575
59,1,player,641.0,705.0,656.0,742.0,0.903
59,4,player,486.0,699.0,511.0,731.0,0.896
59,8,player,1024.0,709.0,1038.0,745.0,0.874
59,2,player,1052.0,622.0,1070.0,653.0,0.84
59,17,player,697.0,791.0,722.0,827.0,0.839
59,23,player,870.0,491.0,888.0,519.0,0.82
59,26,player,904.0,606.0,923.0,640.0,0.808
59,6,player,605.0,558.0,623.0,584.0,0.804
59,14,player,729.0,662.0,748.0,694.0,0.801
59,5,player,560.0,622.0,586.0,674.0,0.77
59,7,player,731.0,559.0,748.0,587.0,0.767
59,27,player,1026.0,572.0,1046.0,599.0,0.754
59,3,player,1260.0,584.0,1285.0,610.0,0.715
59,16,player,885.0,556.0,897.0,583.0,0.688
59,22,player,862.0,605.0,881.0,636.0,0.668
60,1,player,641.0,705.0,655.0,741.0,0.897
60,4,player,486.0,699.0,512.0,731.0,0.888
60,8,player,1023.0,710.0,1038.0,744.0,0.869
60,2,player,1052.0,621.0,1071.0,653.0,0.84
60,14,player,728.0,661.0,747.0,692.0,0.839
60,6,player,605.0,559.0,624.0,585.0,0.834
60,23,player,872.0,492.0,884.0,519.0,0.8
60,5,player,559.0,622.0,583.0,675.0,0.785
60,26,player,904.0,606.0,924.0,639.0,0.761
60,7,player,731.0,559.0,748.0,587.0,0.754
60,27,player,1026.0,573.0,1042.0,599.0,0.746
60,17,player,692.0,791.0,721.0,827.0,0.716
60,25,player,256.0,551.0,272.0,584.0,0.689
60,3,player,1260.0,583.0,1285.0,609.0,0.677
60,16,player,885.0,556.0,898.0,582.0,0.6
60,22,player,862.0,605.0,880.0,636.0,0.584
61,4,player,487.0,700.0,514.0,731.0,0.891
61,8,player,1022.0,709.0,1037.0,745.0,0.875
61,17,player,687.0,792.0,721.0,828.0,0.874
61,1,player,640.0,706.0,654.0,742.0,0.873
61,2,player,1053.0,619.0,1073.0,653.0,0.853
61,14,player,722.0,662.0,748.0,694.0,0.826
61,23,player,872.0,491.0,885.0,519.0,0.824
61,5,player,556.0,621.0,580.0,675.0,0.817
61,6,player,605.0,559.0,625.0,585.0,0.812
61,25,player,258.0,549.0,274.0,584.0,0.776
61,7,player,731.0,559.0,747.0,587.0,0.75
61,27,player,1025.0,573.0,1038.0,599.0,0.736
61,16,player,884.0,556.0,897.0,584.0,0.732
61,3,player,1261.0,583.0,1277.0,609.0,0.686
61,19,player,1693.0,542.0,1707.0,573.0,0.663
61,22,player,866.0,606.0,879.0,635.0,0.507
62,4,player,487.0,700.0,515.0,731.0,0.895
62,1,player,640.0,706.0,654.0,743.0,0.88
62,8,player,1021.0,709.0,1037.0,745.0,0.877
62,17,player,686.0,792.0,717.0,828.0,0.875
62,2,player,1055.0,621.0,1073.0,654.0,0.861
62,14,player,719.0,662.0,747.0,694.0,0.835
62,6,player,605.0,559.0,627.0,584.0,0.81
62,3,player,1260.0,581.0,1280.0,609.0,0.788
62,5,player,556.0,622.0,581.0,677.0,0.783
62,23,player,874.0,490.0,885.0,520.0,0.771
62,15,player,1030.0,522.0,1050.0,553.0,0.77
62,27,player,1024.0,572.0,1037.0,598.0,0.748
62,16,player,883.0,556.0,902.0,584.0,0.746
62,7,player,731.0,558.0,747.0,587.0,0.738
62,25,player,261.0,549.0,276.0,583.0,0.683
62,22,player,866.0,605.0,880.0,634.0,0.51
63,8,player,1021.0,709.0,1043.0,745.0,0.895
63,1,player,639.0,707.0,655.0,743.0,0.892
63,4,player,487.0,700.0,512.0,732.0,0.876
63,2,player,1057.0,624.0,1076.0,654.0,0.842
63,15,player,1033.0,524.0,1052.0,555.0,0.838
63,14,player,718.0,663.0,744.0,696.0,0.831
63,6,player,607.0,559.0,629.0,585.0,0.822
63,27,player,1024.0,572.0,1040.0,598.0,0.81
63,7,player,732.0,558.0,748.0,587.0,0.792
63,5,player,556.0,623.0,582.0,677.0,0.79
63,3,player,1260.0,580.0,1278.0,609.0,0.774
63,17,player,685.0,793.0,710.0,829.0,0.771
63,23,player,875.0,491.0,887.0,519.0,0.697
63,16,player,884.0,558.0,901.0,584.0,0.684
63,19,player,1697.0,542.0,1711.0,572.0,0.627
63,22,player,867.0,604.0,881.0,634.0,0.59
63,25,player,264.0,550.0,280.0,583.0,0.532
64,1,player,638.0,708.0,656.0,743.0,0.902
64,8,player,1022.0,710.0,1042.0,745.0,0.892
64,2,player,1059.0,620.0,1076.0,653.0,0.87
64,4,player,487.0,701.0,509.0,731.0,0.863
64,14,player,718.0,662.0,738.0,697.0,0.828
64,6,player,608.0,559.0,629.0,586.0,0.827
64,15,player,1038.0,526.0,1054.0,555.0,0.827
64,17,player,683.0,792.0,703.0,829.0,0.823
64,3,player,1261.0,580.0,1278.0,609.0,0.822
64,7,player,734.0,558.0,748.0,587.0,0.815
64,27,player,1022.0,573.0,1036.0,600.0,0.769
64,5,player,555.0,623.0,581.0,679.0,0.762
64,25,player,268.0,550.0,282.0,583.0,0.743
64,23,player,875.0,491.0,889.0,520.0,0.715
64,16,player,885.0,558.0,900.0,586.0,0.705
64,19,player,1700.0,542.0,1712.0,572.0,0.535
64,22,player,867.0,605.0,882.0,632.0,0.504
65,1,player,637.0,708.0,657.0,743.0,0.893
65,2,player,1061.0,620.0,1077.0,654.0,0.865
65,4,player,487.0,701.0,508.0,732.0,0.849
65,8,player,1023.0,711.0,1037.0,746.0,0.842
65,27,player,1020.0,573.0,1041.0,602.0,0.833
65,7,player,735.0,558.0,749.0,586.0,0.832
65,3,player,1261.0,578.0,1277.0,607.0,0.824
65,6,player,609.0,560.0,630.0,587.0,0.824
65,23,player,874.0,491.0,890.0,521.0,0.816
65,15,player,1041.0,529.0,1056.0,557.0,0.807
65,17,player,681.0,794.0,700.0,827.0,0.807
65,25,player,270.0,548.0,285.0,584.0,0.756
65,16,player,886.0,560.0,900.0,587.0,0.715
65,14,player,717.0,664.0,734.0,697.0,0.672
65,5,player,555.0,623.0,578.0,672.0,0.622
65,22,player,867.0,604.0,882.0,632.0,0.578
66,1,player,638.0,708.0,661.0,743.0,0.891
66,8,player,1024.0,712.0,1040.0,746.0,0.859
66,3,player,1261.0,577.0,1278.0,608.0,0.857
66,17,player,678.0,792.0,700.0,827.0,0.853
66,23,player,875.0,491.0,893.0,521.0,0.853
66,4,player,489.0,702.0,507.0,733.0,0.84
66,7,player,736.0,558.0,750.0,587.0,0.839
66,14,player,716.0,663.0,730.0,696.0,0.836
66,2,player,1065.0,620.0,1077.0,655.0,0.832
66,27,player,1020.0,575.0,1038.0,603.0,0.831
66,29,player,676.0,483.0,689.0,507.0,0.803
66,28,player,936.0,618.0,950.0,643.0,0.723
66,5,player,556.0,624.0,574.0,655.0,0.704
66,25,player,273.0,548.0,288.0,583.0,0.683
66,6,player,610.0,559.0,631.0,588.0,0.668
66,22,player,869.0,604.0,884.0,632.0,0.624
66,16,player,887.0,560.0,899.0,587.0,0.515
67,1,player,639.0,708.0,663.0,744.0,0.874
67,8,player,1024.0,712.0,1039.0,747.0,0.869
67,3,player,1262.0,576.0,1277.0,609.0,0.863
67,23,player,876.0,491.0,895.0,522.0,0.858
67,7,player,737.0,558.0,750.0,588.0,0.847
67,4,player,489.0,703.0,509.0,733.0,0.833
67,17,player,675.0,792.0,700.0,827.0,0.83
67,29,player,677.0,482.0,692.0,509.0,0.815
67,5,player,557.0,624.0,576.0,657.0,0.802
67,14,player,715.0,663.0,733.0,697.0,0.795
67,27,player,1021.0,575.0,1040.0,605.0,0.774
67,28,player,937.0,618.0,951.0,645.0,0.766
67,2,player,1066.0,621.0,1078.0,654.0,0.742
67,6,player,610.0,559.0,629.0,586.0,0.733
67,22,player,870.0,604.0,884.0,632.0,0.666
68,3,player,1262.0,576.0,1277.0,608.0,0.871
68,8,player,1024.0,712.0,1041.0,747.0,0.869
68,14,player,712.0,664.0,732.0,697.0,0.868
68,1,player,641.0,708.0,664.0,744.0,0.866
68,17,player,673.0,792.0,701.0,827.0,0.854
68,4,player,489.0,703.0,509.0,735.0,0.848
68,7,player,738.0,558.0,751.0,589.0,0.832
68,23,player,879.0,491.0,897.0,520.0,0.814
68,5,player,557.0,624.0,576.0,657.0,0.805
68,27,player,1022.0,576.0,1035.0,604.0,0.792
68,29,player,678.0,483.0,695.0,507.0,0.786
68,28,player,936.0,619.0,952.0,648.0,0.775
68,6,player,611.0,558.0,632.0,588.0,0.758
68,16,player,888.0,559.0,902.0,585.0,0.689
68,22,player,869.0,603.0,884.0,631.0,0.607
69,3,player,1263.0,576.0,1276.0,608.0,0.877
69,8,player,1024.0,712.0,1042.0,746.0,0.866
69,1,player,642.0,708.0,664.0,744.0,0.86
69,4,player,489.0,704.0,508.0,735.0,0.85
69,17,player,669.0,792.0,697.0,828.0,0.844
69,7,player,739.0,559.0,752.0,589.0,0.838
69,29,player,680.0,482.0,697.0,509.0,0.829
69,5,player,556.0,624.0,576.0,657.0,0.808
69,14,player,708.0,664.0,733.0,697.0,0.804
69,6,player,612.0,558.0,633.0,588.0,0.761
69,28,player,931.0,617.0,953.0,646.0,0.754
